mu_list,td_list,n_list,idx,m1,m2,a1,a2,Dl_s,z_merge,duration_time,Mean_SNR,z_lens_sbh,z_lens_hh,Signal_1,Signal_2,Signal_3,Signal_4,Signal_5
[3.36822],[0.0],[0.0],3321,298869.0,31637.9,0.211105,0.812744,155796.92304072887,14.077,27.537053448319107,104.0934963185918,1.033,1.033,191.03978519383259,0.0,0.0,0.0,0.0
"[1.84929, -0.525056, 0.000437309]","[0.0, 4592976.0, 5337184.0]","[0.0,0.5,1.0]",6233,291940.0,11683.4,0.910275,0.345721,27503.02403642577,3.14237,640.98281799826,325.0889243800431,1.061,1.061,500.9728238922746,0.0,0.0,0.0,0.0
"[-0.495503, 2.61377, 8.65539e-05]","[3026041.0, 0.0, 4269477.0]","[0.5,0.0,1.0]",3948,397969.0,72758.1,0.506169,0.997996,58351.71477196102,5.94531,36.89723941808679,503.01742029023694,-1.0,1.474,886.989539542506,0.0,0.0,0.0,0.0
"[-1.77522, 3.39195, 0.0176862]","[63927.05, 0.0, 75062.2]","[0.5,0.0,1.0]",3514,102466.0,2774.01,0.996692,-0.227355,114484.47881279646,10.7034,956.8999149341194,67.94810375900046,-1.0,1.704,154.71973013930287,0.0,0.0,0.0,0.0
[3.87652],[0.0],[0.0],3568,80860.4,22516.6,0.135026,0.877916,131171.59879830814,12.0753,123.4492445742715,129.02632075321776,0.617,0.617,254.03837603905345,0.0,0.0,0.0,0.0
"[2.56533, -1.02696, 3.75786e-05]","[0.0, 13859130.0, 23000000.0]","[0.0,0.5,1.0]",1344,25989.7,17883.9,0.526692,0.393889,59937.418990094106,6.08418,1009.3296208936048,117.75833682327946,-1.0,1.284,223.19251677146875,0.0,0.0,0.0,0.0
"[1.8128, -0.574543, 0.0163468]","[0.0, 2222601.0, 2276231.0]","[0.0,0.5,1.0]",333,109958.0,8866.73,0.412454,0.712872,111257.54496706552,10.4364,301.8800547470518,85.05038146545746,-1.0,1.568,131.86073011611035,0.0,0.0,0.0,0.0
"[1.75752, -4.306, 1.08579e-06]","[0.0, 5201279.0, 10416210.0]","[0.0,0.5,1.0]",1431,485191.0,63240.3,-0.504243,0.330715,83185.01649227047,8.08472,23.37147058046462,137.06601304982354,-1.0,1.664,181.71045598628652,284.4243622918229,0.14282449562431015,0.0,0.0
"[2.02742, -0.661044, 0.00062025]","[0.0, 19347780.0, 20471750.0]","[0.0,0.5,1.0]",2302,16845.2,1151.79,0.495638,-0.448003,109686.5995585034,10.3062,8242.671491012437,22.369127667452062,0.505,0.505,36.68185186525639,0.0,0.0,0.0,0.0
"[3.50733, -1.51403, 0.0132615]","[0.0, 107749000.0, 125189000.0]","[0.0,0.5,1.0]",3285,109774.0,61684.6,-0.524458,0.22599,124642.654451208,11.5402,42.11557448730284,218.2350274010158,0.912,0.912,408.70765541006375,268.5293111626454,25.131637237955516,0.0,0.0
