mu_list,td_list,n_list,idx,m1,m2,a1,a2,Dl_s,z_merge,duration_time,Mean_SNR,z_lens_sbh,z_lens_hh,Signal_1,Signal_2,Signal_3,Signal_4,Signal_5
"[2.095, -0.403907]","[0.0, 12742750.0]","[0.0,0.5]",7584,81790.2,7788.42,0.499408,0.0585538,173867.94848684082,15.5318,227.5331847473756,65.26971807402201,-1.0,1.165,103.17792358300908,0.0,0.0,0.0,0.0
"[3.45737, -1.47625, 4.84082e-05]","[0.0, 2852614.0, 6454527.0]","[0.0,0.5,1.0]",5184,64688.2,36347.5,0.381014,0.885629,96711.2901854814,9.22488,142.92916164626112,193.9323874219052,-1.0,1.486,430.75995459809826,0.0,0.0,0.0,0.0
[5.09183],[0.0],[0.0],8843,85068.6,39713.6,0.858673,-0.54566,131337.85631527,12.0889,70.71028390854228,196.60554688313687,1.513,1.513,443.6420610899124,0.0,0.0,0.0,0.0
[4.0123],[0.0],[0.0],576,39993.1,29181.5,0.620633,0.289637,188918.6375116904,16.7358,101.34896877379676,117.20401929502272,2.032,2.032,234.76816431522565,0.0,0.0,0.0,0.0
"[1.63574, -0.309659]","[0.0, 14924050.0]","[0.0,0.5]",3176,56910.6,1100.0,0.451134,0.725558,103293.85902985925,9.77482,4088.904362165392,28.989507799776657,-1.0,2.44,40.433858401641785,0.0,0.0,0.0,0.0
"[-1.13545, 3.81632, 0.000974296]","[4306966.0, 0.0, 5805438.0]","[0.5,0.0,1.0]",2096,16925.0,1100.0,-0.0135482,-0.312913,202236.79791467803,17.7961,3683.850670135978,15.790732485659287,-1.0,0.286,35.14189925372807,0.0,0.0,0.0,0.0
"[3.7111, -0.907563, 6.7841e-05]","[0.0, 3542068.0, 4717350.0]","[0.0,0.5,1.0]",8129,26823.0,18876.3,-0.46416,-0.760982,77374.87578925616,7.59017,681.1667082417866,92.88750204398474,0.68,0.68,199.6266923800613,0.0,0.0,0.0,0.0
"[3.07684, -0.697575, 1.87498e-05]","[0.0, 5135447.0, 8926304.0]","[0.0,0.5,1.0]",3664,9679.21,8590.65,0.930849,0.306487,171469.25756344915,15.3393,1046.409191169526,41.266002664491054,-1.0,0.952,80.17118544850541,0.0,0.0,0.0,0.0
"[-2.75995, 3.95253, 4.3779, -2.48841, 0.00381311]","[98370.98, 0.0, 25783.38, 107620.2, 201913.2]","[0.5,0.0,0.0,0.5,1.0]",2699,107255.0,5015.92,0.713775,-0.706501,82094.906553485,7.99217,801.5066719091152,86.07205195593251,-1.0,1.067,317.21496095265934,0.0,0.0,0.0,0.0
[3.43679],[0.0],[0.0],3746,54817.4,1131.9,-0.32614,-0.779537,178775.48598369028,15.9251,1920.213865252176,12.85321978509529,-1.0,1.054,23.828046112561356,0.0,0.0,0.0,0.0
