mu_list,td_list,n_list,idx,m1,m2,a1,a2,Dl_s,z_merge,duration_time,Mean_SNR,z_lens_sbh,z_lens_hh,Signal_1,Signal_2,Signal_3,Signal_4,Signal_5
"[-2.013, 4.48156, 3.50665, -3.45645, 5.11969e-05]","[3096173.0, 1100689.0, 0.0, 1862629.0, 8493156.0]","[0.5,0.0,0.0,0.5,1.0]",460,21140.9,4063.62,0.998,0.942168,41128.64999051221,4.40916,7116.809157654236,67.91209888098963,-1.0,0.823,249.1338588913757,0.0,0.0,0.0,0.0
"[1.59695, -0.183682, 0.00257433]","[0.0, 1577485.0, 1618147.0]","[0.0,0.5,1.0]",1623,564746.0,198870.0,0.960885,0.601495,24870.58343470375,2.88962,29.38150322729257,1965.031514279086,-1.0,1.176,2624.039198529761,0.0,0.0,0.0,0.0
"[2.25142, -0.471505, 7.385e-06]","[0.0, 16303570.0, 21455760.0]","[0.0,0.5,1.0]",6719,564406.0,277805.0,0.998,0.998,49509.36697458693,5.16364,10.069306170798026,1744.9001721895218,-1.0,1.41,2618.176047428494,1198.1570203548931,4.741828420720045,0.0,0.0
"[1.93251, -0.244148, 1.22802e-05]","[0.0, 14970000.0, 18349330.0]","[0.0,0.5,1.0]",4623,69346.3,50209.5,0.904552,0.997509,63394.13476088651,6.38568,175.56157991351313,297.2180520600732,-1.0,1.669,438.5019280895342,0.0,0.0,0.0,0.0
"[1.59403, -0.2454, 6.87081e-06]","[0.0, 12515520.0, 15815100.0]","[0.0,0.5,1.0]",4389,830752.0,642460.0,0.998,0.998,56488.39957209439,5.78165,2.991075771587135,1233.9781174856544,-1.0,1.307,1557.9578492971932,611.286405405818,3.234531819347774,0.0,0.0
"[-15.3598, 3.29423, 15.4258, -0.017536, 0.000191977]","[16925920.0, 0.0, 16834740.0, 115390400.0, 116455300.0]","[0.5,0.0,0.0,0.5,1.0]",2373,222340.0,212579.0,-0.736905,0.344657,69338.84576208191,6.90057,17.758023397246692,588.3384548275332,-1.0,1.474,1067.8351058952119,3264.382542844754,78.33517633266347,0.0,0.0
"[6.53002, -2.51332, 1.79558e-05]","[0.0, 3494070.0, 8659829.0]","[0.0,0.5,1.0]",5273,439000.0,103098.0,0.667512,0.810174,72393.87062898466,7.16355,18.877249286324744,601.2478564126136,-1.0,0.624,1536.4229889551502,953.185516350299,2.5477447815673706,0.0,0.0
"[1.4062, -0.330774, 3.98752e-05]","[0.0, 10419750.0, 12662450.0]","[0.0,0.5,1.0]",2157,333133.0,323285.0,0.988778,0.975945,42929.79791114571,4.57261,15.991832801841303,1649.283793509265,-1.0,0.94,1955.775215545165,948.551847011047,10.414701539638918,0.0,0.0
"[1.53344, -0.299683, 0.000129754]","[0.0, 7064485.0, 8064435.0]","[0.0,0.5,1.0]",9549,546767.0,446479.0,0.998,0.325283,60597.03281183929,6.14184,5.32208295919377,1058.558641781504,-1.0,2.287,1310.8358664179102,579.4900397926577,12.058000553068867,0.0,0.0
[3.74284],[0.0],[0.0],3623,727049.0,603530.0,0.997756,0.93592,33720.72114030871,3.72792,6.504907200896071,2682.273281618194,0.842,0.842,5189.238776132438,0.0,0.0,0.0,0.0
"[1.71048, -0.220644]","[0.0, 6983653.0]","[0.0,0.5]",5773,209861.0,209384.0,0.915085,-0.533453,63913.37630146679,6.43083,20.90373805587132,693.6739600448237,-1.0,1.689,907.2237103238997,325.8377909945539,0.0,0.0,0.0
[3.52718],[0.0],[0.0],395,122404.0,96484.0,0.947945,0.998,26928.67831195887,3.0875,169.73012659114778,717.54648511787,-1.0,0.51,1347.6088457242568,0.0,0.0,0.0,0.0
"[4.20383, -20.2323, 4.54501e-05]","[0.0, 6100129.0, 10987700.0]","[0.0,0.5,1.0]",3922,546403.0,154083.0,0.375936,0.239321,51595.90770894394,5.34929,16.80363588007005,727.0410934229885,2.125,2.125,1490.670067897743,3270.2547603349362,4.901470352426706,0.0,0.0
"[1.57009, -0.236236, 0.00622619]","[0.0, 2440091.0, 2519713.0]","[0.0,0.5,1.0]",2456,312502.0,121806.0,0.998,0.998,78853.25632449533,7.71631,18.704271688279217,851.3938142572662,-1.0,0.79,1066.8239680231306,419.2301440116924,0.0,0.0,0.0
"[3.18528, -0.477153, 6.09104e-05]","[0.0, 12820880.0, 15630640.0]","[0.0,0.5,1.0]",7010,398316.0,363142.0,-0.173973,0.467358,70329.36379548305,6.98595,6.842034609932353,605.4119894130281,-1.0,1.332,1080.500133103089,418.1959732180761,4.724944843167482,0.0,0.0
"[4.46912, -20.7399, -1.38575, 17.5546, 0.201063]","[0.0, 334898.8, 2823358.0, 324617.6, 2879593.0]","[0.0,0.5,0.5,0.0,1.0]",7882,78393.2,46047.9,0.433664,0.321399,75818.59589592913,7.45715,136.92556619323932,241.5579467940672,-1.0,0.888,1608.6822194726633,0.0,0.0,0.0,0.0
"[1.70058, -0.296029, 0.000302935]","[0.0, 24043790.0, 26174150.0]","[0.0,0.5,1.0]",145,39945.7,3092.7,0.32395,0.945213,46164.93115788246,4.86434,5170.002104327847,65.26246660029712,-1.0,0.967,92.2237845641898,0.0,0.0,0.0,0.0
[3.26079],[0.0],[0.0],5250,750228.0,561229.0,0.989634,0.984835,50977.27943415376,5.29433,4.162300019342732,1657.9510984682524,-1.0,1.693,2993.8713345551237,0.0,0.0,0.0,0.0
[4.90168],[0.0],[0.0],8532,1486430.0,942621.0,0.998,0.998,39704.055460571966,4.27932,2.005345651387816,1482.5406672743525,0.316,0.316,3282.3061991035797,0.0,0.0,0.0,0.0
"[-0.458794, 1.55739, 0.000657772]","[4221399.0, 0.0, 4619729.0]","[0.5,0.0,1.0]",283,253595.0,155767.0,0.38004,0.130593,57275.5280378344,5.85085,26.420580364824836,702.2536724014352,0.635,0.635,876.3805084840626,476.0077070208936,0.0,0.0,0.0
"[-0.957171, 2.5956, 0.0031457]","[1814492.0, 0.0, 2307320.0]","[0.5,0.0,1.0]",2415,640318.0,533786.0,0.550176,0.323427,38805.10222042545,4.19712,6.844356194182142,1414.9804695660437,-1.0,1.229,2279.6560594199236,1386.6207222007258,0.0,0.0,0.0
"[1.73559, -0.741382, 0.000143553]","[0.0, 5677589.0, 6341433.0]","[0.0,0.5,1.0]",6900,108969.0,4084.58,0.860475,0.998,53693.77054340475,5.53517,1652.927280606899,103.95290809080494,1.315,1.315,163.60997426096955,0.0,0.0,0.0,0.0
"[2.56499, -0.320037, 0.139351]","[0.0, 5188846.0, 5190475.0]","[0.0,0.5,1.0]",5348,589135.0,496905.0,0.304473,0.995597,7811.167935077559,1.12021,34.8637756222786,5188.255366673662,0.525,0.525,8309.29508372075,3516.504416710068,0.0,0.0,0.0
"[1.83161, -1.12681, 0.0102149]","[0.0, 5029287.0, 5377607.0]","[0.0,0.5,1.0]",5040,27700.3,13816.1,0.918201,0.752017,16585.55076430833,2.06782,4855.108761643061,203.1889990853857,-1.0,0.876,350.089096893554,0.0,0.0,0.0,0.0
"[-0.505113, 2.084, 0.000163152]","[4664966.0, 0.0, 6139454.0]","[0.5,0.0,1.0]",4632,386875.0,325240.0,0.987111,0.991358,45003.95053849395,4.75991,13.30403735418137,1712.214566169894,-1.0,1.333,2471.764239109281,1216.893189068223,21.87028227124749,0.0,0.0
[3.1334],[0.0],[0.0],9812,83662.1,14797.5,0.737637,0.998,53578.20595333279,5.52495,569.0017432786923,177.53016231775,0.604,0.604,314.2534611837146,0.0,0.0,0.0,0.0
"[1.8569, -3.76978, 0.000177735]","[0.0, 15871330.0, 21085360.0]","[0.0,0.5,1.0]",6660,365608.0,100916.0,0.209059,0.789347,78720.95165712966,7.70503,19.79944766757473,439.36516680025056,1.073,1.073,598.7146442161027,853.0679501372019,5.857497366644139,0.0,0.0
"[2.01544, -0.362356, 0.0002992]","[0.0, 11230860.0, 12821090.0]","[0.0,0.5,1.0]",7389,735216.0,494446.0,0.912679,0.912294,33606.835969282,3.71732,7.685136628423578,2463.1338232052017,-1.0,1.349,3496.8173212110837,1482.7083602915875,42.605807664219064,0.0,0.0
"[-2.28877, 7.6154, -5.53808, 3.90971, 0.00082059]","[8653297.0, 5180313.0, 5441482.0, 0.0, 11696710.0]","[0.5,0.0,0.5,0.0,1.0]",1363,50858.9,28803.0,0.887994,0.967064,51539.25824244782,5.34426,469.5550638622887,213.5131159803142,0.853,0.853,939.282530489135,0.0,0.0,0.0,0.0
"[-0.45451, 2.87967]","[23737260.0, 0.0]","[0.5,0.0]",7075,409461.0,97031.5,0.763441,0.996347,63230.22408476305,6.37142,24.94139095315404,703.6003579833293,1.267,1.267,474.3487638973595,1193.9809914606078,0.0,0.0,0.0
"[-4.94848, 2.75873]","[114475800.0, 0.0]","[0.5,0.0]",5674,79134.3,21288.9,0.185441,0.937698,61233.85884431022,6.19745,357.41015665115805,173.46702825516644,-1.0,1.439,385.88051380287953,288.11876018834806,0.0,0.0,0.0
"[1.48645, 0.00156163, -0.198859]","[0.0, 8615964.0, 8322642.0]","[0.0,1.0,0.5]",8738,1105930.0,195865.0,0.998,0.998,51211.87585673764,5.31518,8.027367047384788,1499.4242393690677,-1.0,0.641,1828.098868931623,671.2676820869286,0.0,0.0,0.0
"[1.75348, -0.224766, 7.21477e-06]","[0.0, 8492315.0, 11279450.0]","[0.0,0.5,1.0]",2002,364102.0,208538.0,0.981283,0.866965,35085.017551433666,3.85458,27.2941440537525,1514.212074626869,-1.0,0.803,2005.1049696001785,717.8802632907393,4.0672226777404745,0.0,0.0
"[-0.744379, 4.73711, 0.000332749]","[2587717.0, 0.0, 3505974.0]","[0.5,0.0,1.0]",145,39945.7,3092.7,0.32395,0.945213,46164.93115788246,4.86434,5170.002104327847,65.26246660029712,1.278,1.278,152.8009093248939,0.0,0.0,0.0,0.0
"[1.84003, -0.260492, 3.33544e-05]","[0.0, 5212313.0, 6432998.0]","[0.0,0.5,1.0]",8756,592449.0,475578.0,0.998,0.767393,45192.39486376577,4.77688,6.743667527235043,1846.481108058968,-1.0,2.157,2504.709255068307,942.4147259727032,10.664031885529292,0.0,0.0
"[3.06568, -0.540706, 0.0567554]","[0.0, 45957130.0, 46106400.0]","[0.0,0.5,1.0]",3142,270536.0,81667.8,0.834594,0.807489,53167.82893314764,5.48864,49.19807166582455,664.3042341053241,-1.0,0.372,1163.1358209313119,513.4781249450406,0.0,0.0,0.0
"[-2.1026, 7.2782, 0.0117783]","[9650025.0, 0.0, 11178670.0]","[0.5,0.0,1.0]",5461,414270.0,144691.0,0.728053,0.816135,51623.9532530017,5.35178,21.89908678842599,957.2338750280696,-1.0,0.523,2582.4388821585744,1391.9043935817022,0.0,0.0,0.0
[3.98443],[0.0],[0.0],8453,22053.8,21684.9,0.96352,0.491543,116901.45228523503,10.903,412.6635296206426,97.89187266540752,1.64,1.64,195.40232968947424,0.0,0.0,0.0,0.0
