m1,m2,a1,a2,Dl_s,z_merger,d2N_dzdt,duration_time,Mean_SNR
178760.0,128386.0,0.987449,0.922961,15343.634194847134,1.94004,4.1425591897025567e-10,169.34407681770824,1258.17162307917
1202820.0,778330.0,0.939605,0.597903,49657.20223275003,5.17682,1.7518282249733124e-11,2.16835951296702,917.1924984432264
1576030.0,833440.0,0.997919,0.998,83320.79371652813,8.09624,1.7071801617180986e-11,0.7551860436356562,520.1747047349853
595016.0,492905.0,0.998,0.939779,37449.45418151627,4.07275,2.5682469989142068e-11,8.10641115691539,2364.0247770589326
909633.0,681529.0,0.928142,0.935152,53713.22225461362,5.53689,1.563417474637355e-11,2.802755532231737,1077.0362305430112
997948.0,832295.0,0.994086,0.998,57246.8448405277,5.84833,1.709483096856259e-11,1.999684276471843,974.8498911363984
464931.0,241267.0,0.710349,0.583276,22641.82498507402,2.67289,3.4670363498970846e-11,31.542225724853903,1884.6900840455207
1102770.0,848341.0,0.973468,0.931859,41138.76401397028,4.41008,1.6890465497155568e-11,2.722499732972632,1457.0669912062244
554049.0,531581.0,0.940794,0.29342,51756.76847955274,5.36357,1.726604950174219e-11,5.510456976984304,1143.1654882576152
209697.0,176986.0,0.997188,0.996651,45470.05149772824,4.80187,2.2961960191423783e-11,36.408033272101086,1024.3560181111825
9205550.0,205930.0,0.443554,0.995357,33276.935300164114,3.68659,9.096728008747144e-12,0.0,62.39686479074229
116868.0,33271.5,0.824642,0.960312,78115.27771336793,7.65337,2.6503190067290327e-11,130.2459333272057,271.6543490387605
204834.0,129293.0,0.998,0.998,45059.57555063202,4.76492,2.045784683909361e-11,49.12244180661448,874.0718608450665
185874.0,158912.0,0.974514,0.947664,72448.92915315865,7.16828,1.600659984305101e-11,24.889551663899244,776.8918491009241
653367.0,582156.0,0.998,0.998,52599.53107119496,5.43831,2.0082950471726327e-11,4.354539565422228,1676.4588105338323
858541.0,540040.0,0.998,0.998,57079.55467160989,5.83363,7.198073682741766e-12,3.3485263662057583,1325.5419676919803
261537.0,81496.3,0.433967,0.814203,51675.20518293092,5.35633,2.1495536207230368e-11,52.31967522335719,557.3266230441135
411601.0,141143.0,0.989377,0.998,49194.10925433813,5.13552,1.7425304136420958e-11,23.852310468524895,1194.8751876495826
225798.0,192049.0,0.961697,0.996096,49643.51600802308,5.1756,1.141077259786148e-11,28.81119622500721,1056.8619764120915
1192380.0,528621.0,0.901055,0.98317,34993.91095578887,3.84614,1.4133507987798292e-11,4.705052999648048,2033.5687533202345
1565520.0,506211.0,0.998,0.540818,41492.92801708206,4.44228,1.6979813480343925e-11,3.2323405067216004,1546.3857967214706
906533.0,802949.0,0.998,0.998,27229.63332384852,3.11627,1.1861313783949302e-11,5.359588780447542,3413.7392348124376
227042.0,168599.0,0.981275,0.848155,103622.01720525388,9.80216,2.4942489034147087e-11,12.602756863939872,725.7100270875868
506848.0,246774.0,-0.290643,-0.689811,13948.109727163246,1.79453,2.0457066377213115e-10,45.59741395260746,1762.061748753422
365083.0,154835.0,0.998,0.998,1428.9851550491026,0.271463,8.712158081443726e-13,331.3224653353717,9406.9217450326
10603.3,9275.29,0.910897,0.915284,88359.93764730789,8.52266,2.2472664732009445e-11,2237.7325276388915,56.24528682123567
